"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:1902652","GO:1902652","secondary alcohol metabolic process",109,-0.791332916856826,-2.02163725618289,4.4653978539961e-07,0.000143147896919532,0.000129462963345932,1583,"tags=39%, list=10%, signal=36%","114876/949/50814/6721/3988/4864/1595/7108/6820/3069/6720/91734/2053/3930/10449/351/3417/2629/134429/1718/3421/1717/4598/847/4047/3949/51478/10682/6307/4597/47/2224/6646/3422/2235/3418/2222/10162/255738/6713/3157/3638/3156"
"GO:1901617","GO:1901617","organic hydroxy compound biosynthetic process",194,-0.704026832559583,-1.89758020086286,9.9866931422846e-07,0.000298801858817155,0.000270236412327364,1743,"tags=27%, list=11%, signal=24%","3613/4929/6647/1001/8864/4923/8566/114876/50814/6721/3988/7474/20/51422/427/1595/7108/6720/91734/114883/5106/23657/6342/3930/10449/217/2643/2629/134429/1718/4157/11161/5031/51477/1717/4598/4047/51478/5336/10682/6307/4597/47/2224/3422/2222/10162/5825/6713/3157/3638/3156"
"GO:0009152","GO:0009152","purine ribonucleotide biosynthetic process",193,-0.692480181470948,-1.86828744440246,1.84417671388566e-06,0.000486862652465813,0.000440318601160563,1986,"tags=25%, list=12%, signal=22%","517/29922/3615/4508/6391/8833/7415/4594/142/509/1738/4710/1737/3988/6576/4540/51422/25874/8050/9524/31/6389/10606/38/5160/4541/100/498/2181/64834/5164/2983/4522/159/55902/4833/4720/471/79071/2182/47/205/5165/60481/4719/523/9061/2180"
"GO:0009150","GO:0009150","purine ribonucleotide metabolic process",317,-0.634179856819274,-1.78481101159923,1.78814959241551e-06,0.000486862652465813,0.000440318601160563,1986,"tags=22%, list=12%, signal=20%","517/29922/3615/4508/6391/2773/84618/368/8833/7415/4594/27115/142/509/641371/1738/4710/1737/3988/6576/4540/51422/260425/25874/8050/9524/6820/53343/31/80221/6389/525/10606/38/23597/5160/4541/64087/100/498/2181/481/4354/55669/64834/5164/2983/3312/4522/4598/159/55902/4833/4720/471/79071/2182/4597/47/205/3295/5165/5152/10380/60481/4719/523/9061/3157/3156/2180"
"GO:0072522","GO:0072522","purine-containing compound biosynthetic process",233,-0.665245214017114,-1.82147567978066,2.33148226789792e-06,0.000550720653596099,0.000498071779779191,2029,"tags=23%, list=12%, signal=21%","54981/517/29922/3615/4508/8942/6391/8833/7415/4594/142/509/5631/9497/1738/4710/1737/3988/6576/5740/4540/51422/25874/8050/9524/31/6389/10606/38/5160/4541/100/498/2181/64834/5164/2983/4522/159/55902/4833/4720/471/79071/2182/47/205/5165/60481/4719/523/9061/23475/2180"
"GO:0009259","GO:0009259","ribonucleotide metabolic process",335,-0.617951061745099,-1.74815164293946,2.31513839298973e-06,0.000550720653596099,0.000498071779779191,1877,"tags=21%, list=11%, signal=19%","4508/6391/2773/84618/368/8833/7415/4594/27115/142/509/641371/1738/4710/1737/3988/6576/4540/51422/260425/25874/8050/9524/6820/53343/1503/31/80221/6389/525/10606/38/23597/5160/4541/64087/100/498/2181/481/4354/55669/64834/56474/5164/2983/3312/4522/4598/159/55902/4833/4720/471/79071/2182/4597/47/205/51733/3295/5165/5152/10380/60481/4719/523/9061/3157/3156/2180"
"GO:0019693","GO:0019693","ribose phosphate metabolic process",342,-0.618056389294155,-1.74942426923047,2.58331616058228e-06,0.000579696146434663,0.000524277216589751,1877,"tags=21%, list=11%, signal=19%","4508/6391/2773/84618/368/8833/7415/4594/27115/142/509/5631/641371/1738/4710/1737/3988/6576/4540/51422/260425/25874/8050/9524/6820/53343/1503/31/80221/6389/525/10606/38/23597/5160/4541/64087/100/498/2181/481/4354/55669/64834/56474/5164/5836/2983/3312/4522/4598/159/55902/4833/4720/471/79071/2182/4597/47/205/51733/3295/5165/5152/10380/60481/4719/523/9061/3157/3156/2180"
"GO:0009165","GO:0009165","nucleotide biosynthetic process",260,-0.646119696798608,-1.78885479291858,3.06298223825247e-06,0.000624848376603503,0.000565112895248876,2052,"tags=25%, list=12%, signal=22%","51727/54981/517/29922/3615/4508/8942/6391/8833/7415/4594/142/509/5631/9497/1738/4710/1737/1854/3988/6576/5740/4540/51422/25874/8050/9524/1503/31/6389/10606/38/5160/4541/2617/100/498/2181/64834/56474/5164/122481/4199/2983/4522/159/55902/6240/4833/4720/6241/471/79071/7298/2182/47/205/5165/60481/4719/523/9061/23475/2180"
"GO:0010035","GO:0010035","response to inorganic substance",410,-0.598840728517036,-1.72389136791683,3.03523156423509e-06,0.000624848376603503,0.000565112895248876,1757,"tags=21%, list=11%, signal=19%","80781/3613/3208/7415/6647/4548/10587/142/6188/9131/4864/7474/3779/3725/9633/4540/3856/23208/2821/8837/2354/10516/6558/23621/7351/64116/10013/7018/8100/3791/3777/3815/29904/210/5251/6778/5111/5580/4541/1277/288/100/51760/7157/498/360/2643/6382/5359/8437/1410/5052/3162/79901/801/2983/5066/48/221184/159/847/808/445/5595/8914/4891/79085/22872/3178/471/5336/311/5603/5025/7846/6523/3077/811/929/2235/4048/10768/7037/1545/1543/91683"
"GO:0051099","GO:0051099","positive regulation of binding",112,0.705418026870251,2.01835650895653,4.46762412956656e-06,0.000742618410870175,0.000671624118659207,1343,"tags=20%, list=8%, signal=18%","1054/25805/3005/55323/652/3280/6737/2625/8767/55693/4140/857/7189/2296/4233/6497/57761/2033/7291/1203/6789/5663"
"GO:0033865","GO:0033865","nucleoside bisphosphate metabolic process",104,-0.762216435320443,-1.94410312398248,4.34406599952008e-06,0.000742618410870175,0.000671624118659207,1587,"tags=30%, list=10%, signal=27%","641371/1738/1737/6576/25874/8050/9524/6820/31/80221/38/23597/5160/64087/2181/64834/5164/4598/55902/79071/2182/4597/47/3295/5165/10380/60481/9061/3157/3156/2180"
"GO:0033875","GO:0033875","ribonucleoside bisphosphate metabolic process",104,-0.762216435320443,-1.94410312398248,4.34406599952008e-06,0.000742618410870175,0.000671624118659207,1587,"tags=30%, list=10%, signal=27%","641371/1738/1737/6576/25874/8050/9524/6820/31/80221/38/23597/5160/64087/2181/64834/5164/4598/55902/79071/2182/4597/47/3295/5165/10380/60481/9061/3157/3156/2180"
"GO:0034032","GO:0034032","purine nucleoside bisphosphate metabolic process",104,-0.762216435320443,-1.94410312398248,4.34406599952008e-06,0.000742618410870175,0.000671624118659207,1587,"tags=30%, list=10%, signal=27%","641371/1738/1737/6576/25874/8050/9524/6820/31/80221/38/23597/5160/64087/2181/64834/5164/4598/55902/79071/2182/4597/47/3295/5165/10380/60481/9061/3157/3156/2180"
"GO:1901293","GO:1901293","nucleoside phosphate biosynthetic process",261,-0.646905810654822,-1.79483733410722,4.12108393897482e-06,0.000742618410870175,0.000671624118659207,2052,"tags=25%, list=12%, signal=22%","51727/54981/517/29922/3615/4508/8942/6391/7083/8833/7415/4594/142/509/5631/9497/1738/4710/1737/1854/3988/6576/5740/4540/51422/25874/8050/9524/1503/31/6389/10606/38/5160/4541/2617/100/498/2181/64834/56474/5164/122481/4199/2983/4522/159/55902/6240/4833/4720/6241/471/79071/7298/2182/47/205/5165/60481/4719/523/9061/23475/2180"
"GO:0006164","GO:0006164","purine nucleotide biosynthetic process",225,-0.671624961877567,-1.84208943157246,5.47575048956416e-06,0.000877684578470142,0.000793777965705241,2029,"tags=24%, list=12%, signal=21%","54981/517/29922/3615/4508/8942/6391/8833/7415/4594/142/509/5631/9497/1738/4710/1737/3988/6576/5740/4540/51422/25874/8050/9524/31/6389/10606/38/5160/4541/100/498/2181/64834/5164/2983/4522/159/55902/4833/4720/471/79071/2182/47/205/5165/60481/4719/523/9061/23475/2180"
"GO:0010038","GO:0010038","response to metal ion",273,-0.638130921258601,-1.77662085182884,6.68598823310891e-06,0.0010347143169032,0.00093579566703695,1471,"tags=18%, list=9%, signal=17%","4864/7474/3779/3725/9633/23208/2821/2354/6558/23621/7351/64116/7018/3777/3815/29904/210/5111/288/51760/360/6382/5359/8437/3162/79901/801/5066/48/221184/847/808/445/5595/4891/79085/22872/5336/311/5025/7846/3077/811/929/2235/4048/10768/7037/1543/91683"
"GO:0032870","GO:0032870","cellular response to hormone stimulus",479,-0.565971122167572,-1.65041262493888,8.86461262935489e-06,0.00132614604935149,0.00119936653679973,1637,"tags=17%, list=10%, signal=15%","142/5573/2104/94056/55809/8660/9131/4864/10474/6781/8615/634/10580/2888/8837/2354/6715/6720/7351/31/10013/3301/4921/3164/5581/5187/3815/3718/10458/29904/5251/6778/6599/5770/5580/5106/5566/1979/1512/498/10728/2771/2730/64754/5164/585/10499/6446/3275/80339/5031/81606/23028/3312/6774/5315/445/23191/5595/760/143686/1655/687/6422/27131/811/1645/2235/8013/4841/1646/23175/11240/10768/255738/114907/6337/1545/3638/2180"
"GO:0046165","GO:0046165","alcohol biosynthetic process",115,-0.753529886765207,-1.92742518938449,1.03849887382434e-05,0.00150347836958828,0.00135974589387663,1743,"tags=31%, list=11%, signal=28%","3613/6647/4923/50814/6721/3988/20/427/1595/7108/6720/91734/5106/3930/10449/2643/2629/1718/5031/51477/1717/4598/4047/51478/5336/10682/6307/4597/47/2224/3422/2222/10162/3157/3638/3156"
"GO:0006694","GO:0006694","steroid biosynthetic process",134,-0.720944046643181,-1.88351081354049,1.17108567255177e-05,0.00159322357648749,0.00144091146236414,1583,"tags=28%, list=10%, signal=26%","114876/50814/6721/3988/51422/427/1595/7108/6715/6720/91734/114883/79154/6342/3930/10449/134429/1718/11161/1717/4598/4047/51478/5087/10682/6307/4597/47/2224/3422/2222/10162/5825/6713/3157/1543/3638/3156"
"GO:0044282","GO:0044282","small molecule catabolic process",299,-0.613027111176348,-1.71464333198678,1.17148792388786e-05,0.00159322357648749,0.00144091146236414,1607,"tags=23%, list=10%, signal=21%","4923/126129/1738/949/254013/26061/8660/8310/221/3098/3033/2098/51071/2109/56898/2720/5213/2184/7915/5214/36/51084/38/594/5106/1591/64087/4942/100/7157/642/56922/6342/5230/2820/10449/10455/217/5019/6652/34/4329/3176/1374/26275/5315/197257/160428/51/1891/5096/2710/2954/5226/3030/55258/1384/2752/11112/51733/3295/55556/5825/23175/39/222/23475/1543/219970"
"GO:0033559","GO:0033559","unsaturated fatty acid metabolic process",78,-0.802866541277625,-2.00126664338358,1.61489410935403e-05,0.00213166022434732,0.00192787358689447,1157,"tags=24%, list=7%, signal=23%","8560/9536/525/145482/10728/2052/6342/64834/1907/51/79071/1645/9415/60481/1646/3992/6319/1545/1543"
"GO:0046390","GO:0046390","ribose phosphate biosynthetic process",213,-0.657459176687748,-1.79575224301302,1.84713268558319e-05,0.00236855185511353,0.00214211838664926,1986,"tags=24%, list=12%, signal=22%","517/29922/3615/4508/6391/8833/7415/4594/142/509/5631/1738/4710/1737/3988/6576/4540/51422/25874/8050/9524/1503/31/6389/10606/38/5160/4541/100/498/2181/64834/56474/5164/5836/2983/4522/159/55902/4833/4720/471/79071/2182/47/205/5165/60481/4719/523/9061/2180"
"GO:0016054","GO:0016054","organic acid catabolic process",204,-0.66000167668604,-1.79224824246859,2.01112988922238e-05,0.00243944620076488,0.00220623523551679,1866,"tags=26%, list=11%, signal=23%","8942/3155/171586/64900/384/126129/1738/254013/26061/8660/8310/3033/2109/56898/2184/7915/36/51084/38/594/5106/64087/4942/642/56922/6342/10449/10455/6652/34/4329/3176/1374/26275/197257/160428/51/1891/5096/2954/5226/3030/55258/1384/2752/11112/3295/55556/5825/23175/39/23475/219970"
"GO:0046395","GO:0046395","carboxylic acid catabolic process",204,-0.66000167668604,-1.79224824246859,2.01112988922238e-05,0.00243944620076488,0.00220623523551679,1866,"tags=26%, list=11%, signal=23%","8942/3155/171586/64900/384/126129/1738/254013/26061/8660/8310/3033/2109/56898/2184/7915/36/51084/38/594/5106/64087/4942/642/56922/6342/10449/10455/6652/34/4329/3176/1374/26275/197257/160428/51/1891/5096/2954/5226/3030/55258/1384/2752/11112/3295/55556/5825/23175/39/23475/219970"
"GO:0009260","GO:0009260","ribonucleotide biosynthetic process",207,-0.656630831574029,-1.78216202481499,2.19834452829069e-05,0.00259636059025489,0.00234814861526008,1986,"tags=24%, list=12%, signal=22%","517/29922/3615/4508/6391/8833/7415/4594/142/509/1738/4710/1737/3988/6576/4540/51422/25874/8050/9524/1503/31/6389/10606/38/5160/4541/100/498/2181/64834/56474/5164/2983/4522/159/55902/4833/4720/471/79071/2182/47/205/5165/60481/4719/523/9061/2180"
"GO:0009410","GO:0009410","response to xenobiotic stimulus",307,-0.599481399968148,-1.67590563268136,2.93943339943344e-05,0.0033826095119634,0.0030592321695588,1792,"tags=20%, list=11%, signal=18%","368/9446/80781/6647/1001/134147/10587/9049/55270/7804/8714/7345/3988/4864/20/3033/7520/120/2355/2030/21/2354/64332/2329/6715/2022/6720/1503/3777/210/5111/3673/1277/100/2941/7157/642/2052/2730/2947/2948/7409/1499/10512/1374/5608/847/445/3030/7298/1026/3320/6422/811/1645/2235/5825/7037/1545/1543/2180"
"GO:0051098","GO:0051098","regulation of binding",230,0.565864669494253,1.74988237271327,3.10910199240623e-05,0.00341365579365992,0.0030873104278902,1395,"tags=18%, list=8%, signal=17%","1054/25805/3005/55355/55323/1398/652/1649/3280/6737/2625/8767/4488/55693/3433/4140/6790/857/7189/64324/26119/1601/23063/2296/4233/51042/23462/6497/57761/2072/2033/4188/7291/1203/22943/23493/51773/6789/5663/146057/8874"
"GO:0034470","GO:0034470","ncRNA processing",418,0.482053313495628,1.59308900392514,3.11853581862871e-05,0.00341365579365992,0.0030873104278902,2113,"tags=23%, list=13%, signal=20%","51441/79066/10557/7737/652/55596/10978/55164/27304/84872/92856/23212/28987/55178/130916/92342/144233/91801/81556/11102/285855/163859/114034/152992/10171/23536/1662/10785/55623/55781/10248/112858/57109/83480/55035/80746/23378/55253/27079/55006/65080/51154/129450/6301/112479/6839/84135/84267/131965/79753/25917/113179/26995/79691/56915/80324/387338/10885/201164/9836/81627/64282/55272/51091/90353/8737/29777/113000/441250/27042/50628/10667/11062/22916/57570/57508/8568/79954/8846/90459/51010/84705/196074/29063/51547/4204/55726/153443/22984/131870/5822/84549/404266/85395/283989"
"GO:0006690","GO:0006690","icosanoid metabolic process",76,-0.774677033848645,-1.92260484602808,4.40539115415527e-05,0.00470747511901163,0.00425744067429141,1134,"tags=20%, list=7%, signal=18%","4258/9536/525/145482/10728/2052/1907/51/124975/1645/1646/4048/3992/1545/1543"
"GO:0016126","GO:0016126","sterol biosynthetic process",52,-0.827391602100706,-1.92556693831962,4.59031858672373e-05,0.0047910115853991,0.0043329910576271,753,"tags=54%, list=5%, signal=52%","50814/6721/3988/51422/1595/7108/6720/91734/3930/10449/1718/11161/1717/4598/4047/51478/10682/6307/4597/47/2224/3422/2222/10162/6713/3157/3638/3156"
"GO:0008299","GO:0008299","isoprenoid biosynthetic process",26,-0.912708983262946,-1.91838909939427,5.10292757269073e-05,0.00508931976583022,0.00460278098720362,420,"tags=35%, list=3%, signal=34%","4598/4047/4597/2224/3422/220/3157/1543/3156"
"GO:0016072","GO:0016072","rRNA metabolic process",260,0.540087745045964,1.6977930772357,5.09618401621815e-05,0.00508931976583022,0.00460278098720362,2649,"tags=28%, list=16%, signal=24%","51441/79066/84172/10557/53918/55164/92856/23212/28987/55178/55106/130916/92342/9191/10927/285855/163859/10171/1662/55781/10248/57109/55035/84186/23378/27079/55006/65080/51154/162989/112479/6839/84135/115752/56915/387338/10885/64282/55272/29777/113000/27042/50628/8568/79954/90459/51010/196074/29063/51547/153443/22984/131870/5822/84549/85395/10849/26156/55636/9329/6949/23404/29960/161424/54680/84154/4931/23076/23029/9136/65095/705/54663/54555"
"GO:0006720","GO:0006720","isoprenoid metabolic process",98,-0.725713600272696,-1.84722046807179,6.00388162543379e-05,0.00585770015977106,0.0052977042443187,441,"tags=19%, list=3%, signal=19%","6715/91734/51109/59342/157506/9249/54884/4598/4047/4597/2224/3422/1645/2222/220/3157/1545/1543/3156"
"GO:0006638","GO:0006638","neutral lipid metabolic process",98,-0.723964569791707,-1.84276851222784,6.61740658360364e-05,0.00631891930791768,0.00571483085921067,1177,"tags=17%, list=7%, signal=16%","6720/10524/64788/5106/11145/80339/1374/9388/847/3949/2710/84803/1606/23175/255738/3638/2180"
"GO:0006091","GO:0006091","generation of precursor metabolites and energy",441,-0.548518772023196,-1.58946366036869,6.811016171171e-05,0.00636830012004488,0.00575949086755161,3109,"tags=35%, list=19%, signal=29%","55276/4539/4717/8630/8802/8803/1327/5860/7381/2932/89801/11315/4706/1350/4725/6390/3416/90673/3091/387/7167/4711/2584/10063/26471/11182/84300/2548/65018/8473/9377/135154/215/4191/128/84883/8801/1743/25796/5224/2647/2023/8870/2997/54511/402/637/5223/4436/5211/2597/7384/93058/29796/5502/4835/4508/3420/6391/3155/5260/8850/7415/8864/29997/79660/509/10131/1738/254013/7086/4710/8660/1737/26227/3988/4190/3098/2992/4540/51422/51071/2821/2109/230/1431/10580/6715/2631/5213/7351/8560/5214/7385/6389/6888/38/5160/9555/4541/2271/5566/4513/7157/498/10728/178/5230/2820/9249/400916/8974/351/3417/217/5019/51085/34/2629/7360/405/444/3939/5836/4199/8908/10975/3421/48/6774/55902/847/5315/160428/51/4720/5257/291/79085/5226/65985/47/205/65084/55526/2235/5236/3418/2936/8013/23530/4719/266977/79689"
"GO:0046486","GO:0046486","glycerolipid metabolic process",311,-0.593921937633146,-1.6652116268213,7.32644442196232e-05,0.00671042501342181,0.00606890863396062,1642,"tags=21%, list=10%, signal=19%","256356/5048/84188/3931/27315/56895/5920/171586/64900/55500/3613/10908/3633/5833/949/3632/3988/1622/56994/8776/85465/21/57153/6720/65258/7941/10524/23167/64788/55224/5106/4534/79888/11145/2181/5333/80235/5359/9588/26751/5338/80339/5155/1374/9388/8871/129642/847/254531/9896/3949/2710/3030/5336/84803/1606/23446/10380/10162/51205/23175/255738/3638/2180"
"GO:0030003","GO:0030003","intracellular monoatomic cation homeostasis",388,-0.557017196261278,-1.59370007800647,7.70911592836527e-05,0.00691970245730067,0.00625817916205821,1868,"tags=19%, list=11%, signal=18%","27020/392862/57214/65010/1230/9446/84899/6647/8804/535/1258/4923/375/9497/79041/7474/1182/9633/9256/22821/23315/6781/10367/221154/5777/56898/794/3708/28982/6558/51606/64116/1356/7018/525/5581/2280/53373/488/5566/83959/344905/1729/50617/481/489/54664/351/5333/155066/483/3162/79901/7009/801/5031/11261/48/808/1907/5595/9472/760/4891/79085/23007/5336/3077/811/10989/523/309/6337/7037/79689"
"GO:0051101","GO:0051101","regulation of DNA binding",72,0.760847610274205,2.02351900579911,9.92750476087609e-05,0.00873620418957096,0.00790102339689127,1343,"tags=28%, list=8%, signal=26%","1054/3005/55355/1649/3280/2625/4488/7189/64324/2296/51042/23462/6497/2072/2033/4188/7291/23493/51773/5663"
"GO:0006639","GO:0006639","acylglycerol metabolic process",97,-0.72479831292706,-1.84131561702405,0.000105474552778901,0.00910326524753287,0.00823299343148671,1177,"tags=18%, list=7%, signal=16%","6720/10524/64788/5106/11145/80339/1374/9388/847/3949/2710/84803/1606/23175/255738/3638/2180"
