"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa05415","hsa05415","Diabetic cardiomyopathy",184,-0.479078762206885,-2.22606018141108,1e-10,2.48571428571429e-09,1.77443609022556e-09,3907,"tags=52%, list=23%, signal=41%","6300/126328/506/522/1347/177/4708/818/1329/4705/488/55967/4694/5501/2673/4707/1350/4697/10105/6517/4709/5465/54539/1349/51660/514/817/6389/9377/4714/7040/207/4711/10476/513/1327/7384/1345/4702/1375/517/9882/539/4724/4688/516/4717/1537/4715/7381/4535/7385/7388/5165/515/4720/4512/498/4712/4704/4725/5580/4722/5331/4539/5603/4514/6390/292/7417/509/6391/7419/2597/4728/4706/5160/4538/25874/518/2997/4726/4710/4719/4731/4508/291/4716/4513/4540/4519/9945/10975/4541/2936/7416"
"hsa05010","hsa05010","Alzheimer disease",348,-0.440522622304919,-2.20482191968936,1e-10,2.48571428571429e-09,1.77443609022556e-09,3613,"tags=42%, list=21%, signal=34%","3710/1329/4705/488/25800/55967/55630/4694/3028/8324/4707/1350/4697/1857/5481/8851/10105/4709/54539/1349/5687/514/6389/283106/4893/9377/7186/4714/84617/207/5682/1457/808/4711/10476/513/2905/1327/54205/5714/7846/7384/1345/4702/5688/517/539/4724/516/4717/8325/1499/8471/6263/1537/4715/5533/1147/7481/5604/7381/4535/7385/55062/1965/7388/10297/5708/515/805/369/57142/4720/4512/498/4712/4704/4725/22863/5594/4722/3416/776/5719/5605/5718/5331/4539/1459/4514/6390/637/292/5689/5702/7417/509/11047/6391/7419/2597/5685/5706/4728/4706/5691/5717/4538/5532/5709/801/5701/9861/518/5692/4726/5684/5704/10213/4710/4719/5694/4041/8883/4731/4508/291/5710/4716/4513/5690/4540/5705/4519/10975/5686/5700/5707/203068/25825/4541/84790/5695/7416/10376"
"hsa05208","hsa05208","Chemical carcinogenesis - reactive oxygen species",202,-0.466032272280042,-2.1896452693888,1e-10,2.48571428571429e-09,1.77443609022556e-09,3916,"tags=52%, list=23%, signal=41%","119391/6300/126328/506/10861/522/1347/6648/4708/1956/1329/4705/653689/55967/4694/4707/1350/65010/3162/4697/10105/847/4709/54539/1349/514/6389/4893/9377/3091/4714/207/5338/5781/2052/4711/10476/513/1327/7384/1345/4702/517/539/4724/4688/516/9020/6714/4717/2947/1537/4715/5770/1147/5604/7381/4535/7385/7388/1571/405/515/369/6416/4720/4512/498/4712/4704/4725/5580/5594/4722/4780/5605/4257/4539/5603/4514/6390/292/7417/4258/509/6391/7419/4728/6647/4706/9446/4538/518/4726/4710/4719/4731/4508/291/4716/4513/4540/4519/10975/4541/7416"
"hsa05022","hsa05022","Pathways of neurodegeneration - multiple diseases",427,-0.400919351447308,-2.03852535141054,1e-10,2.48571428571429e-09,1.77443609022556e-09,3919,"tags=42%, list=23%, signal=33%","7477/6300/126328/506/1639/522/1347/177/11258/64837/4708/11315/818/3710/1329/4705/488/55967/4694/7314/3028/8324/4707/1350/4697/1857/5481/8851/10105/5335/847/10121/4709/7311/54539/1349/5687/7415/6804/514/817/6389/283106/4893/9377/7186/4714/84617/5682/1457/808/4711/10476/513/2905/1327/54205/5714/7846/7384/7345/1345/4702/2521/5688/10280/517/539/4724/516/4717/8325/1499/10452/6263/581/1537/4715/5533/7481/5604/127602/7381/4535/7385/55062/1965/7388/23435/6233/10297/5708/515/805/369/6712/4720/4512/498/4712/11273/5861/4704/4725/22863/5594/4722/776/5719/5605/5718/5331/4539/3092/1459/5603/4514/6390/637/292/5689/5702/7417/509/11047/6391/7419/8878/5685/5706/6311/4728/6647/4706/5691/7317/5717/4538/5532/5709/801/5701/9861/518/9896/5692/4726/5684/5704/10213/4710/4719/5694/4041/4731/4508/55669/291/5710/4716/4513/5690/4540/5705/4519/10975/5686/10131/5700/5707/203068/4541/7327/84790/5695/7416/10540/10376"
"hsa03013","hsa03013","Nucleocytoplasmic transport",103,-0.536122346684558,-2.26510570201636,1.35969600344537e-08,3.15449472799326e-07,2.25184741623233e-07,2790,"tags=50%, list=16%, signal=43%","7175/3840/10482/3839/5905/9688/3841/23225/3842/53371/55705/55706/7919/9818/10250/22985/10921/55746/4928/8563/1915/79228/55308/5901/57187/11269/57510/51068/7329/55161/79023/10527/4927/23511/10284/3843/80145/10526/7514/79902/2733/3837/6613/81929/30000/5411/51194/3838/1434/9631/6612/10189"
"hsa04530","hsa04530","Tight junction",149,-0.455281162759486,-2.04725182157687,6.56077345072214e-08,1.42696822553207e-06,1.01864640419107e-06,2446,"tags=30%, list=14%, signal=26%","10109/3993/7454/7846/9075/154796/6714/24146/5518/10096/4478/861/6794/10094/4627/5962/7430/55114/79784/103910/387/776/10627/5563/10097/54566/5566/5111/2017/8777/595/10552/4629/81/60/8531/57530/87/5567/10095/57180/71/84790/3308/10376"
"hsa04145","hsa04145","Phagosome",121,-0.470285419669837,-2.04234273257093,3.68738545893356e-07,7.54829493946399e-06,5.38837751274501e-06,2981,"tags=32%, list=17%, signal=27%","81035/9146/7879/9902/9550/84617/10952/3673/7846/525/3134/4688/23673/55176/9554/5878/10312/5869/949/1783/23480/8411/51143/51382/9114/1781/528/3133/60/811/529/4074/51606/71/23545/203068/84790/10376/7037"
"hsa04114","hsa04114","Oocyte meiosis",116,-0.471371718108265,-2.03160075101307,4.26452788238111e-07,8.24475390593682e-06,5.88554725287686e-06,4345,"tags=46%, list=25%, signal=34%","6197/387778/5516/7531/5595/5527/729597/6300/818/9985/3710/7529/5501/441273/285955/7534/442590/817/51434/10393/80315/7533/808/1017/4085/983/23291/5518/5533/5604/10971/891/9978/107/805/5594/109/9133/5603/6195/9134/5528/5566/6790/5532/991/699/801/113/51433/9232/29945/5567"
"hsa05017","hsa05017","Spinocerebellar ataxia",124,-0.461083295000272,-2.00890418620347,6.89245263835301e-07,1.26240711481413e-05,9.01173862964715e-06,1586,"tags=31%, list=9%, signal=29%","55062/5708/6712/11273/22863/5719/5718/5331/292/5689/5702/7417/11047/7419/5685/5706/6311/5691/5717/5709/10939/5701/9861/5692/5684/5704/10213/5694/291/5710/5690/5705/5686/5700/5707/25814/5695/7416/10528"
"hsa01200","hsa01200","Carbon metabolism",101,-0.494796440333661,-2.06135789579849,8.77560119533286e-07,1.52695460798792e-05,1.09002204320977e-05,2956,"tags=43%, list=17%, signal=35%","55753/3099/6389/2653/5313/128/3419/2806/25796/5213/5211/226/5230/4191/4190/8802/3417/7086/2023/2821/5634/6390/5223/1737/6391/4199/2597/5160/84532/38/1431/5631/55902/3420/4200/6888/2098/5315/39/3418/5214/3421/2271"
"hsa04723","hsa04723","Retrograde endocannabinoid signaling",115,-0.466994764294675,-2.01188337566827,1.90104692123878e-06,3.15030632662426e-05,2.24885751083886e-05,3907,"tags=43%, list=23%, signal=34%","6300/126328/2771/4708/3710/4705/55967/4694/4707/57406/4697/2783/4709/54539/2788/4714/4711/4702/59345/4724/4717/4715/4535/2773/107/4720/4712/4704/4725/5594/4722/776/109/5331/4539/5603/5566/4728/4706/4538/2786/4726/113/4710/4719/4731/5567/4716/4540/4541"
"hsa04144","hsa04144","Endocytosis",238,-0.37070585225517,-1.77981706296562,2.12248226480292e-06,3.35738103705189e-05,2.39667853824636e-05,4094,"tags=39%, list=24%, signal=31%","29924/26119/55040/25978/116985/83737/5119/138429/11267/9765/2868/381/55616/1956/56904/273/23396/10092/8723/51534/2060/23527/2870/57154/64744/9146/100287171/7879/9815/116983/8724/9267/60682/5338/26286/2261/9922/1212/10109/1785/8729/84440/156/116988/2264/3134/9559/6455/6714/160/6643/5878/119016/642517/10096/5869/409/644150/10564/7251/375/829/22905/10094/8766/8218/6642/9897/23325/8411/832/387/414189/274/10097/1213/3133/378/1759/10552/1211/7456/28964/10095/57180/11031/3949/8853/27131/3304/3303/51652/3312/7037"
"hsa00020","hsa00020","Citrate cycle (TCA cycle)",28,-0.704419811612518,-2.21481563164933,4.03433789300959e-06,6.10412863811886e-05,4.35745420023004e-05,1462,"tags=50%, list=9%, signal=46%","4191/4190/8802/47/3417/6390/1737/6391/5160/1431/3420/3418/3421/2271"
"hsa04932","hsa04932","Non-alcoholic fatty liver disease",141,-0.420151018800651,-1.8680496010176,4.60327931047137e-06,6.67475500018349e-05,4.76479788276861e-05,3923,"tags=48%, list=23%, signal=37%","83737/6300/126328/1347/4708/1329/4705/55967/4694/4707/1350/4697/5571/4709/5465/54539/1349/6389/9377/7186/5313/4714/7040/207/2931/4711/1327/54205/7384/5468/1345/4702/4724/4717/581/1537/4715/7381/7385/1965/7388/1571/4720/4512/4712/4704/4725/4722/5563/5603/4514/6390/637/6391/4728/51085/4706/10018/4726/4710/4719/4731/4716/4513/4519/10975/10062"
"hsa05110","hsa05110","Vibrio cholerae infection",46,-0.603264387161847,-2.18852280904521,4.93714992111283e-06,6.87251269018906e-05,4.90596792161107e-05,3199,"tags=52%, list=19%, signal=43%","5335/9414/9601/9550/10952/525/55176/10312/375/23480/51382/109/9114/10945/5566/528/5336/60/11014/529/5567/51606/71/23545"
"hsa01212","hsa01212","Fatty acid metabolism",54,-0.557601729185622,-2.08221085432554,1.13423540121735e-05,0.000151813046009091,0.000108372289347083,3392,"tags=50%, list=20%, signal=40%","3032/6319/54898/79071/37/51703/3033/6342/2194/30/1375/9200/79966/197322/34/9524/3295/38/64834/36/60481/2180/2182/39/1374/3992/9415"
"hsa04922","hsa04922","Glucagon signaling pathway",88,-0.46565779394212,-1.90902426987948,1.46232432032589e-05,0.000188477356842003,0.000134545239608932,2803,"tags=35%, list=16%, signal=30%","817/5261/207/23235/808/5213/160287/5211/1375/102724428/5533/3945/805/5837/5836/5331/5563/5223/5566/5160/5532/801/200186/2997/3276/1385/5567/5315/1374/5214/3939"
"hsa05166","hsa05166","Human T-cell leukemia virus 1 infection",196,-0.346618795792642,-1.62009132367817,0.00011021922449527,0.00136986750444122,0.000977884848905405,2918,"tags=30%, list=17%, signal=25%","567/9184/4487/51434/4893/10393/7040/207/1017/890/4085/4089/55697/115650/7015/3134/2224/9020/581/6777/5533/1147/5604/5925/5901/896/23373/107/6929/6416/5594/109/545/9133/5605/292/7417/9134/5566/3133/7419/7514/2005/5902/11200/595/5532/991/200186/811/1385/113/51433/9232/29945/291/5567/7157/7416"
"hsa04914","hsa04914","Progesterone-mediated oocyte maturation",91,-0.440373515043654,-1.81296810904601,0.000132239292570243,0.00158687151084292,0.00113279393998466,2886,"tags=33%, list=17%, signal=28%","441273/285955/442590/51434/10393/80315/207/1017/890/4085/983/5604/2773/891/107/369/5594/109/9133/5603/6195/5566/6790/699/113/51433/29945/5567/3320/3326"
"hsa03008","hsa03008","Ribosome biogenesis in eukaryotes",74,-0.465219997880213,-1.85885896264017,0.000157963344174856,0.00183237479242833,0.0013080473412374,2799,"tags=42%, list=16%, signal=35%","283106/10482/84128/57455/1457/92856/29889/9790/55226/25996/5901/22803/55813/51068/23560/10556/134430/1459/29102/1736/4809/26354/54552/51077/7514/2091/10436/102157402/51602/51096/10528"
"hsa04612","hsa04612","Antigen processing and presentation",50,-0.517657216688915,-1.90109686228168,0.000202950002544977,0.00227827744792426,0.00162635655689693,884,"tags=22%, list=5%, signal=21%","10197/3133/1508/811/1385/3320/3304/3303/3326/3312/3308"
"hsa00620","hsa00620","Pyruvate metabolism",39,-0.561942669133331,-1.97504911135959,0.000259826140681701,0.0028256092799135,0.00201707135529215,2631,"tags=46%, list=15%, signal=39%","5313/128/160287/3945/4191/4190/1737/4199/5160/84532/2739/38/55902/4200/5315/39/3939/2271"
"hsa01040","hsa01040","Biosynthesis of unsaturated fatty acids",25,-0.612769816901395,-1.88475485097796,0.000411354100964683,0.00433791597380938,0.00309663693230192,3318,"tags=56%, list=19%, signal=45%","6319/54898/79071/6342/30/9200/79966/9524/3295/11332/64834/60481/3992/9415"
"hsa00480","hsa00480","Glutathione metabolism",44,-0.5385633290045,-1.9330879405047,0.000468271375333822,0.00479289525341677,0.00342142552875486,1852,"tags=39%, list=11%, signal=35%","6240/2947/3417/2937/4257/290/51056/2729/4258/6723/9446/9588/6611/2730/6241/3418/2936"
"hsa04721","hsa04721","Synaptic vesicle cycle",61,-0.460403838714124,-1.75615988525494,0.000622587573478314,0.00619029930201295,0.00441896743882352,2936,"tags=39%, list=17%, signal=33%","6804/8775/9550/1212/1785/525/2054/10815/160/6532/10312/8218/51382/9114/6507/528/1213/1759/1211/6505/529/6812/51606/23545"
"hsa01250","hsa01250","Biosynthesis of nucleotide sugars",34,-0.55070396031381,-1.84520679678452,0.000869133469538176,0.00791441804491681,0.0056497358094385,3883,"tags=50%, list=23%, signal=39%","2582/2584/29925/2673/3098/3099/29926/5238/7358/7264/2821/7360/10020/55907/9945/54187/5236"
"hsa05202","hsa05202","Transcriptional misregulation in cancer",152,0.392985668894455,1.60996373049236,0.000841166103280099,0.00791441804491681,0.0056497358094385,2515,"tags=25%, list=15%, signal=22%","8357/4609/1647/1025/904/4616/26471/4233/598/6258/6495/1031/5328/3398/4086/1026/1649/51513/4094/604/8353/1051/330/8013/6667/4005/7185/3207/4286/5087/8358/4299/6935/2138/5327/3576/221037/5546"
"hsa04814","hsa04814","Motor proteins",164,-0.336515383783306,-1.53515388463263,0.000886960642964815,0.00791441804491681,0.0056497358094385,1659,"tags=17%, list=10%, signal=16%","127602/4641/829/4627/1783/55930/90990/55605/79784/51143/103910/832/10627/7168/3796/1781/7171/7170/4629/60/4621/80179/7283/71/203068/84790/10540/10376"
"hsa05132","hsa05132","Salmonella infection",229,-0.313611235731621,-1.49867170009242,0.000852178369925696,0.00791441804491681,0.0056497358094385,2870,"tags=28%, list=17%, signal=24%","6237/7879/5585/3840/9267/3839/6932/7186/84617/7184/207/79443/10109/51626/1785/6885/54205/7846/10810/23339/1499/29109/581/23191/5878/1147/10096/5604/5869/375/10094/1783/6416/55770/5216/51143/103910/5594/387/7295/5605/10627/64601/5603/10097/1781/6188/2597/26084/6281/10552/60/302/4074/1434/10095/57180/71/203068/3320/84790/3326/10540/10376"
"hsa03320","hsa03320","PPAR signaling pathway",56,-0.455053143582864,-1.72460986322105,0.00101156954717557,0.00880065506042747,0.00628237929298512,3700,"tags=41%, list=22%, signal=32%","3611/23205/6319/5465/51703/1622/6342/5346/30/5468/1375/79966/34/2171/4199/3157/2180/729359/2710/2182/10062/1374/9415"
"hsa00520","hsa00520","Amino sugar and nucleotide sugar metabolism",34,-0.544169793000663,-1.82331320093917,0.00107912260278418,0.00895839561533752,0.00639498295589732,4513,"tags=56%, list=26%, signal=41%","51005/6675/2582/2584/3074/29925/2673/3098/132789/3099/29926/5238/7358/10007/2821/7360/10020/9945/5236"
"hsa05130","hsa05130","Pathogenic Escherichia coli infection",175,-0.325320656698147,-1.49529337037094,0.00108118567771315,0.00895839561533752,0.00639498295589732,3447,"tags=33%, list=20%, signal=27%","4691/4430/10092/7009/10787/10454/49861/4646/9138/283446/9267/55971/7186/84617/10972/5781/10109/6885/54205/7846/10810/9075/6714/8936/24146/581/23191/10458/1147/10096/644150/4641/375/10094/4627/7430/55930/79784/5861/5594/387/5603/10097/6188/2597/5062/2017/9170/10552/4629/60/7456/10095/57180/71/203068/84790/10376"
"hsa03018","hsa03018","RNA degradation",72,-0.426063123113125,-1.70131988321323,0.00125573856129406,0.0100750717782877,0.00719212625431304,2335,"tags=29%, list=14%, signal=25%","5213/5211/10950/5393/10438/22803/51013/2023/10766/6499/80349/80336/11044/57819/4849/23517/11157/5394/5214/8761/3329"
"hsa05169","hsa05169","Epstein-Barr virus infection",172,-0.332277050158083,-1.5317944087522,0.00127385965012833,0.0100750717782877,0.00719212625431304,2373,"tags=28%, list=14%, signal=25%","8819/7186/207/6885/1017/890/54205/5714/3661/377841/9636/3134/6773/9020/581/1147/5925/896/5708/6416/9612/10379/5719/5718/5603/637/5702/9134/11047/3133/5706/5336/3455/5717/595/5709/10018/5701/9861/57506/811/5704/10213/5710/5705/5700/5707/7431/7157"
"hsa00010","hsa00010","Glycolysis / Gluconeogenesis",53,-0.472293027889658,-1.75253016356643,0.00137647710947101,0.0106447563132425,0.00759879761017916,2864,"tags=40%, list=17%, signal=33%","3099/5313/128/5213/160287/5211/226/5230/3945/2023/2821/5223/1737/2597/5160/84532/55902/5315/5236/5214/3939"
"hsa00983","hsa00983","Drug metabolism - other enzymes",48,-0.496540508130886,-1.82785621486556,0.0014457337424324,0.0109372900514451,0.00780762387217499,2342,"tags=56%, list=14%, signal=49%","7172/2950/4259/2941/50484/51733/119391/2990/3704/653689/3614/7371/54963/6240/2947/1571/3615/4831/4257/4258/1854/3251/9446/4833/51727/6241/8833"
"hsa04141","hsa04141","Protein processing in endoplasmic reticulum",162,-0.336647613863213,-1.52939941021626,0.00162062466137147,0.0119995187693037,0.00856589966592761,3001,"tags=27%, list=17%, signal=22%","9532/7415/6745/9601/200185/7186/58505/7184/10952/1603/7466/10113/29979/5034/7323/10273/26270/201595/55176/7353/581/1965/9978/6747/23480/23640/27248/10483/4780/6184/5886/811/22872/56893/10808/3301/3320/3304/3303/7327/51035/3326/3312"
"hsa04216","hsa04216","Ferroptosis",39,-0.508890235915892,-1.78858674279952,0.0021551663926616,0.0156249563467966,0.0111539313304416,1844,"tags=33%, list=11%, signal=30%","55240/7018/2937/2729/7417/7419/2180/10162/2182/5094/2730/7157/7037"
"hsa04550","hsa04550","Signaling pathways regulating pluripotency of stem cells",126,0.394600635811724,1.58266992023305,0.00220200503749869,0.0156387296540724,0.0111637634554177,3698,"tags=33%, list=22%, signal=26%","4609/9869/83729/8322/8503/3400/6498/8820/652/3398/4086/92/4090/3977/7994/324/3572/5295/5894/9421/3720/7475/9314/3717/2535/3625/3670/130399/3624/4093/7473/2247/5291/80326/8323/3175/3397/4211/3399/7855/90/7480"
"hsa04066","hsa04066","HIF-1 signaling pathway",95,-0.384909553417933,-1.58334448726174,0.00233933194853576,0.0162817503618089,0.0116227861021987,3643,"tags=42%, list=21%, signal=33%","2027/818/1956/3162/3098/5335/1906/4878/3099/817/3091/207/2872/5213/160287/5211/226/6194/5230/8453/8569/3945/5604/7018/9978/405/6921/2023/5594/9470/5209/5605/3460/2597/5336/7076/5160/5214/3939/7037"
"hsa05322","hsa05322","Systemic lupus erythematosus",69,0.468551645564205,1.68616337622474,0.00238863296920324,0.0162989073192692,0.0116350336580385,2315,"tags=30%, list=13%, signal=26%","8334/3017/8357/8970/85236/8349/128312/92815/6737/8353/55766/8365/8347/8341/8339/440689/8358/715/8338/3014/8329"
"hsa00030","hsa00030","Pentose phosphate pathway",26,-0.556946976142241,-1.73122915954482,0.00294188064383737,0.0186140811646437,0.0132877288410645,2414,"tags=42%, list=14%, signal=36%","25796/5213/5211/226/7086/2821/5634/5631/6888/5236/5214"
"hsa05100","hsa05100","Bacterial invasion of epithelial cells",74,-0.410507190281571,-1.640245417996,0.0029350024322217,0.0186140811646437,0.0132877288410645,2491,"tags=39%, list=14%, signal=34%","1212/10109/1785/55752/79767/55964/6714/8936/1499/4735/5829/10096/10094/8218/1495/387/23176/10097/1213/26084/10801/2017/1759/10552/1211/60/10095/57180/71"
"hsa00230","hsa00230","Purine metabolism",111,-0.37336809799608,-1.59101522177448,0.00281768944457986,0.0186140811646437,0.0132877288410645,1422,"tags=21%, list=8%, signal=19%","107/3615/5141/100/4831/109/9060/5634/3251/11164/4833/5631/113/102157402/10606/9061/205/6241/8833/5236/159/471/5152"
"hsa04915","hsa04915","Estrogen signaling pathway",111,-0.373046419815711,-1.58964447027154,0.00284572592529835,0.0186140811646437,0.0132877288410645,2764,"tags=26%, list=16%, signal=22%","4893/3875/7184/207/808/2550/6714/5604/2773/107/2289/805/8202/5580/5594/109/5605/5331/5566/801/1385/113/5567/2288/3320/3304/3303/3326/3312"
"hsa01210","hsa01210","2-Oxocarboxylic acid metabolism",27,-0.560786424593605,-1.74755297639127,0.00348422073514125,0.0216519431398064,0.0154563175468672,1331,"tags=37%, list=8%, signal=34%","3417/587/594/1737/5160/1431/3420/55526/3418/3421"
"hsa03460","hsa03460","Fanconi anemia pathway",51,0.483162180320623,1.6625242479668,0.00415761996377408,0.0253833639893575,0.0181200057516285,970,"tags=22%, list=6%, signal=20%","91442/2188/79728/3280/11201/116028/5395/146956/7398/22909/2072"
