"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa00620","hsa00620","Pyruvate metabolism",37,-0.706718214862558,-2.18858491430259,1.08878571737707e-06,2.22880840968954e-05,1.3146329095265e-05,2474,"tags=65%, list=15%, signal=55%","4191/128/10327/2739/223/5091/1738/1737/4190/31/9380/38/5160/5106/2271/217/3939/4199/3945/55902/5315/197257/39/501"
"hsa00900","hsa00900","Terpenoid backbone biosynthesis",21,-0.792507938162969,-2.15988056824931,1.61458074368054e-06,2.95794331980532e-05,1.74470341004851e-05,1168,"tags=43%, list=7%, signal=40%","91734/38/4598/4597/2224/3422/39/3157/3156"
"hsa05022","hsa05022","Pathways of neurodegeneration - multiple diseases",417,-0.381989283222531,-1.67048420978822,1.6149690539167e-06,2.95794331980532e-05,1.74470341004851e-05,4388,"tags=42%, list=27%, signal=32%","7419/4790/4744/4041/4694/513/27089/5683/5533/260334/1340/5702/4512/514/4698/126328/54539/4704/4696/10381/369/7318/4728/56901/5331/581/1349/1432/5605/6300/4701/515/3709/7979/818/506/55102/5601/177/5693/8408/6233/1639/4705/10476/2878/89780/23435/1345/2521/4538/7280/9861/836/6712/4539/11047/4717/1327/81631/487/7381/2932/11315/805/4706/1350/4725/6390/54361/4711/10280/65018/11258/9377/89953/5688/5621/9217/842/5685/7311/7327/2905/4137/10120/817/5604/1767/5682/518/643246/637/355/5719/7314/10213/517/7384/5684/8878/29796/3092/8313/5704/5532/4508/7494/6391/5718/347733/1768/5717/7415/6647/509/10131/4710/5708/7345/7474/4540/292/3798/5709/3708/196385/5686/7277/5691/7385/6389/7483/10382/5705/823/7317/4541/488/4513/5694/5689/5861/498/8324/489/55669/776/7416/5692/351/5701/5700/1499/801/10975/5608/847/808/5690/5595/4720/9896/291/84790/5710/5603/5707/7846/203068/9246/5695/55062/10540/51806/10376/4719"
"hsa00020","hsa00020","Citrate cycle (TCA cycle)",28,-0.742337110421698,-2.15804769252169,2.15235910305362e-06,3.7451048393133e-05,2.20900013208135e-05,3059,"tags=79%, list=19%, signal=64%","8802/8803/6390/4191/8801/1743/3420/6391/5091/1738/1737/4190/1431/6389/5160/5106/2271/3417/3421/48/47/3418"
"hsa00071","hsa00071","Fatty acid degradation",37,-0.689408522167473,-2.1349797694132,3.5827032683029e-06,5.93705113033052e-05,3.50189041262689e-05,1766,"tags=49%, list=11%, signal=43%","223/126129/8310/3033/36/38/2181/10449/10455/217/34/1374/51/3030/2182/39/501/2180"
"hsa04142","hsa04142","Lysosome",123,-0.49617959009308,-1.90313433921471,5.12939030988098e-06,8.11376285381174e-05,4.78579478673106e-05,3932,"tags=47%, list=24%, signal=36%","138050/23062/84572/285362/1515/23431/3916/3920/3373/8546/2588/10577/5660/2519/4758/1522/1520/10312/8763/2548/4125/4126/23312/1519/10239/8218/10947/9114/9741/8722/2717/2990/535/57707/3988/4864/20/2517/4668/427/8906/26503/2720/51606/162/2799/1512/50617/22901/2629/6272/55353/1213/2760/967/4891/164/9516"
"hsa00980","hsa00980","Metabolism of xenobiotics by cytochrome P450",32,-0.705986713816932,-2.09583503668577,6.14431969086809e-06,9.29662283661781e-05,5.48348896896695e-05,1759,"tags=44%, list=11%, signal=39%","4257/128/9446/373156/221/4258/2941/2052/2947/2948/1645/222/1545/1543"
"hsa04216","hsa04216","Ferroptosis",38,-0.671003965933421,-2.07358616589832,8.29179017212506e-06,0.000120230957495813,7.09166264721222e-05,2196,"tags=45%, list=13%, signal=39%","643246/6303/55240/5094/64116/1356/7018/7157/23657/2181/2730/3162/4891/2182/10162/7037/2180"
"hsa01040","hsa01040","Biosynthesis of unsaturated fatty acids",25,-0.741529590637778,-2.08567994277458,1.11275290137445e-05,0.000154895203871324,9.13628697970602e-05,1581,"tags=48%, list=10%, signal=43%","641371/8310/9524/6342/64834/51/79071/3295/9415/60481/3992/6319"
"hsa05171","hsa05171","Coronavirus disease - COVID-19",176,-0.450839558967655,-1.80257760053322,1.16934298553905e-05,0.00015651206114138,9.23165514899247e-05,5344,"tags=59%, list=33%, signal=40%","11224/6222/6201/51187/7098/6176/6210/6155/6231/6218/6224/727/6194/629/6175/720/9641/3661/6206/6217/4790/9636/6229/6173/3576/6209/6207/6165/4599/6203/1432/6159/6223/6300/6168/6166/6234/6154/3455/3921/5601/6193/6189/6233/6142/340061/6228/6164/6144/6227/6230/6157/6161/3716/6133/6202/6152/2197/6191/5293/834/1636/1839/7311/6134/715/6170/6181/6135/6141/6171/6136/4938/6167/6773/6232/6156/9045/6188/388524/6158/3725/6160/6128/4736/6138/6130/6147/23521/6146/6125/6143/7113/9349/6122/6774/6124/5595/3570/5336/5603/6129/6347"
"hsa04915","hsa04915","Estrogen signaling pathway",104,-0.507602661376067,-1.89568251190938,2.44143070209206e-05,0.000314673290491865,0.000185605842849104,3839,"tags=41%, list=24%, signal=32%","5331/3762/2099/5605/208/8202/3709/2288/25759/9687/53358/3303/805/5293/1839/5604/3304/3857/2100/2773/3725/3708/3875/3872/5580/5566/2771/2778/10499/3861/801/3312/808/5595/148327/9586/3868/3320/3326/51806/25984/3866/3880"
"hsa04261","hsa04261","Adrenergic signaling in cardiomyocytes",114,-0.486289209562563,-1.83989325860284,2.75059266016727e-05,0.000341859373477932,0.000201641191252864,3894,"tags=39%, list=24%, signal=30%","785/5500/5331/5294/1432/208/6300/3784/818/7134/5516/6324/487/805/9252/5518/493/5527/817/7170/9254/784/476/11069/5502/2773/781/7168/488/5566/481/489/776/2771/2778/6330/483/801/808/5595/148327/9586/7171/5603/51806"
"hsa05110","hsa05110","Vibrio cholerae infection",46,-0.620454779961568,-1.98144038769051,2.93605530569548e-05,0.000352326636683457,0.000207815166827811,1626,"tags=41%, list=10%, signal=37%","9114/535/529/375/11015/6558/51606/525/10945/5566/11014/50617/71/2778/155066/9601/60/5336/523"
"hsa05204","hsa05204","Chemical carcinogenesis - DNA adducts",25,-0.724318962839127,-2.03727208197522,3.26693029245556e-05,0.000378963913924845,0.000223526809483802,2955,"tags=52%, list=18%, signal=43%","2950/6799/4257/9446/373156/4258/2941/2052/2947/2948/1646/1545/1543"
"hsa05150","hsa05150","Staphylococcus aureus infection",35,-0.672668683696903,-2.06079686301264,3.42821005028958e-05,0.00038484422500025,0.000226995232531908,1052,"tags=26%, list=6%, signal=24%","3875/3109/3872/3108/3861/3868/25984/3866/3880"
"hsa00640","hsa00640","Propanoate metabolism",29,-0.69545015635672,-2.04004437091188,3.75738885867501e-05,0.00040762171167337,0.000240430229208431,3397,"tags=72%, list=21%, signal=57%","1962/55862/1892/8802/8803/5095/35/8801/4594/1738/8310/31/594/3939/4329/3945/26275/55902/51/5096/3030"
"hsa04530","hsa04530","Tight junction",145,-0.448776660989883,-1.74824773605579,3.86537830035092e-05,0.00040762171167337,0.000240430229208431,3473,"tags=38%, list=21%, signal=30%","5601/9075/4627/5516/57180/2017/9368/4637/1365/7408/387/5518/9475/83700/5872/55114/79784/154796/10627/140465/10094/10095/10092/84952/100506658/3725/51422/7277/10552/11346/5581/5111/5566/8777/3308/23327/776/10207/71/1366/10097/57530/27134/10096/87/81/7430/861/84790/60/7846/1364/4478/9073/10376"
"hsa03010","hsa03010","Ribosome",129,-0.467512418050163,-1.79778534056828,4.14687361659216e-05,0.000424444711345315,0.000250353051156492,5344,"tags=61%, list=33%, signal=42%","11224/6222/6201/51187/6176/6210/6155/6231/6218/6224/6194/6175/51023/6206/6217/28998/6229/6173/6209/6207/6165/51318/6203/6159/6223/6168/6166/6234/6154/3921/29093/6193/6189/6233/6142/6228/6164/6144/6227/6230/6157/64965/6161/6133/6202/6152/2197/6191/63931/7311/6134/6170/6181/6135/6141/6171/6136/6167/6232/6156/9045/6188/388524/64968/6158/6160/6128/4736/6138/6130/6147/23521/6146/6125/6143/9349/6122/6124/6129"
"hsa00630","hsa00630","Glyoxylate and dicarboxylate metabolism",26,-0.711755105091238,-2.02236045033783,5.24838004232666e-05,0.00049363142019721,0.000291161908464779,2876,"tags=62%, list=18%, signal=51%","6470/5095/4191/125061/4594/1738/4190/1431/9380/38/48/55902/847/5096/2752/39"
"hsa04927","hsa04927","Cortisol synthesis and secretion",46,-0.614656135145936,-1.96292224679993,5.12081524963122e-05,0.00049363142019721,0.000291161908464779,1558,"tags=24%, list=10%, signal=22%","949/3708/3164/3777/5566/776/2778/3949/148327/9586/5087"
"hsa04925","hsa04925","Aldosterone synthesis and secretion",72,-0.54721929938749,-1.89427825663218,5.04203347655997e-05,0.00049363142019721,0.000291161908464779,2562,"tags=38%, list=16%, signal=32%","5331/3762/3709/818/23683/805/493/817/476/814/4929/949/3708/3164/3777/5581/5566/481/776/2778/483/801/808/3949/148327/9586/51806"
"hsa04723","hsa04723","Retrograde endocannabinoid signaling",113,-0.471808540648695,-1.78299407834513,5.51951972019465e-05,0.000505471805954668,0.000298145802060376,4500,"tags=39%, list=28%, signal=28%","775/4537/4694/4698/126328/54539/4704/2783/4696/4728/56901/5331/3762/1432/2782/6300/10681/4701/3709/5601/4705/4538/4539/4717/4706/4725/4711/2563/2773/4710/4540/3708/4541/5566/59345/2786/2788/776/2771/5595/4720/5603/4719/2568"
"hsa00140","hsa00140","Steroid hormone biosynthesis",25,-0.687516711683557,-1.93375939946971,0.000169676372841284,0.00151403532689146,0.000893033541269914,1830,"tags=40%, list=11%, signal=36%","51170/1312/6820/6715/79154/51478/1645/1646/1545/1543"
"hsa04913","hsa04913","Ovarian steroidogenesis",28,-0.659739052286867,-1.91792693570895,0.000218301850862759,0.001899226102506,0.00112023318205889,1581,"tags=29%, list=10%, signal=26%","641371/949/5566/2778/3949/51478/1545/1543"
"hsa05033","hsa05033","Nicotine addiction",17,-0.731383594118557,-1.8980423962386,0.00024784771938607,0.00206592571515553,0.00121855872491025,2371,"tags=18%, list=15%, signal=15%","2905/2563/2568"
"hsa00010","hsa00010","Glycolysis / Gluconeogenesis",51,-0.573127863900433,-1.8747592171052,0.000249335862173944,0.00206592571515553,0.00121855872491025,2450,"tags=53%, list=15%, signal=45%","128/10327/5224/2023/5223/5211/2597/223/1738/1737/221/3098/2821/230/5213/5214/5160/5106/5230/217/3939/3945/55902/5315/5236/501/222"
"hsa05017","hsa05017","Spinocerebellar ataxia",123,-0.441564947343477,-1.69365574695498,0.000256695226811034,0.00207744044023814,0.0012253505319009,3605,"tags=40%, list=22%, signal=31%","3709/7979/55102/3748/5601/5693/8408/9861/6712/10939/11047/487/5293/5688/5685/115209/2905/5682/5719/10213/5684/5704/7494/5718/5717/5708/292/5709/3708/5686/5691/10524/5705/488/5694/5689/489/7416/5692/5701/5700/5690/25814/291/6511/5710/5707/5695/55062"
"hsa04382","hsa04382","Cornified envelope formation",124,-0.446423968071599,-1.71184302133258,0.000280123698056709,0.00221552379372125,0.00130679715600618,1615,"tags=23%, list=10%, signal=21%","100506658/23254/3856/1829/9333/1287/3875/2053/823/3872/642/64834/2629/1366/3861/3728/51702/3691/3868/1364/9073/25984/3866/3851/11240/144501/3880/23581"
"hsa04976","hsa04976","Bile secretion",43,-0.584838514863809,-1.8412511641727,0.000291016607793472,0.00225052843360285,0.00132744417590005,1558,"tags=28%, list=10%, signal=25%","476/949/8714/5566/481/2052/2778/483/760/3949/6523/3156"
"hsa04814","hsa04814","Motor proteins",156,-0.404168680833746,-1.60159649237542,0.000306099515308137,0.00231570937667895,0.00136589028569992,3516,"tags=33%, list=22%, signal=26%","4646/51626/9493/1639/7134/4627/7280/347240/22920/140469/4637/11258/89953/283446/11004/23095/10120/7170/84376/79784/1767/4647/10627/140465/399687/347733/1768/3801/6993/59/7283/72/829/80179/3798/80022/196385/7168/7277/7138/7135/10382/832/71/1781/84790/7171/60/7846/203068/10540/10376"
"hsa04961","hsa04961","Endocrine and other factor-regulated calcium reabsorption",37,-0.608936090717228,-1.88577047243264,0.000336013950868055,0.00248793308302305,0.00146747414152902,4776,"tags=54%, list=29%, signal=38%","112/1785/1211/163/7421/160/5331/2099/1175/493/8218/1173/476/8766/5566/481/1759/2778/483/1213"
"hsa05207","hsa05207","Chemical carcinogenesis - receptor activation",144,-0.424962379412476,-1.65955680187156,0.000354173741583135,0.00256775962647773,0.00151455876334893,2089,"tags=22%, list=13%, signal=19%","3837/2100/2773/9446/9049/54852/3725/408/4258/896/2053/5566/1950/2941/10728/2052/776/2771/2778/2947/2948/405/6774/5595/148327/9586/3320/3838/3326/1545/1543"
"hsa04922","hsa04922","Glucagon signaling pathway",86,-0.485346289982013,-1.7461918599057,0.000374564881604839,0.00266017507752008,0.00156906878438117,2347,"tags=44%, list=14%, signal=38%","5331/208/5162/3709/818/5207/150094/92579/1375/805/817/5224/2997/5223/5211/5532/5260/126129/51422/3708/5213/5214/31/5160/5106/5566/2778/3939/5836/3945/801/1374/808/5315/5257/148327/9586/51806"
"hsa00650","hsa00650","Butanoate metabolism",18,-0.715181824619771,-1.87714249640926,0.000392645524373543,0.00273281284963986,0.00161191320532297,3408,"tags=83%, list=21%, signal=66%","2571/1962/1892/35/54511/3155/3033/7915/38/5019/3030/65985/622/39/3157"
"hsa04670","hsa04670","Leukocyte transendothelial migration",85,-0.486331281084015,-1.74201363720322,0.000427874635316048,0.00291961515862715,0.00172209605545159,2948,"tags=35%, list=18%, signal=29%","1365/5829/7408/387/5293/1500/9475/83700/5747/11069/10627/2773/100506658/4267/71/2771/1366/83593/7409/1499/87/81/7430/7414/60/5336/5603/1364/4478/9073"
"hsa04146","hsa04146","Peroxisome",75,-0.501689268078803,-1.75612237957173,0.000511463860075685,0.00336002210958854,0.00198186422071919,2481,"tags=37%, list=15%, signal=32%","5264/215/10005/54511/84188/3155/6647/5824/55825/26061/8310/373156/2053/2181/6342/3417/10455/5052/4598/847/51/1891/2182/1384/3295/3418/5825/2180"
"hsa04714","hsa04714","Thermogenesis",212,-0.389280522724782,-1.58649949586758,0.000511727505195956,0.00336002210958854,0.00198186422071919,5058,"tags=44%, list=31%, signal=31%","4714/2260/4697/55471/5562/3845/6194/4707/112/6597/5606/4893/9551/4537/4694/513/27089/4878/1340/4512/514/4698/126328/54539/4704/4696/123096/28958/4728/56901/51703/1349/1432/6195/6300/4701/6604/515/506/4705/10476/1345/4538/4539/4717/1327/84335/7381/1375/4706/1350/4725/6390/4711/10063/9377/6595/86/518/788/517/7384/29796/4508/6391/116228/509/126129/4710/4540/51422/6603/7385/6389/6598/6599/4541/5566/4513/498/2181/71/2778/10975/23028/1374/4720/148327/9586/60/2182/5603/4719/2180"
"hsa04640","hsa04640","Hematopoietic cell lineage",52,-0.562601711940904,-1.84803362689865,0.000563293469839678,0.00359086255473734,0.00211802237802112,1625,"tags=27%, list=10%, signal=24%","924/928/3815/3109/951/3673/966/3108/4311/960/100133941/3570/929/7037"
"hsa00380","hsa00380","Tryptophan metabolism",32,-0.622233975516837,-1.84720157105198,0.000570186794087026,0.00359086255473734,0.00211802237802112,2578,"tags=50%, list=16%, signal=42%","56267/1743/125061/8942/223/1738/3033/38/217/847/3030/55526/39/501/1545/1543"
"hsa04540","hsa04540","Gap junction",71,-0.502983339762044,-1.75058584702755,0.000577839951337044,0.00359086255473734,0.00211802237802112,1817,"tags=23%, list=11%, signal=20%","2773/347733/3708/7277/10382/5566/1950/2771/2778/2983/5155/5595/84790/7846/203068/10376"
"hsa01210","hsa01210","2-Oxocarboxylic acid metabolism",27,-0.651166515556369,-1.86315462030926,0.000633764405988972,0.00386929847866952,0.0022822540935891,2432,"tags=48%, list=15%, signal=41%","587/1743/3420/1738/1737/1431/5160/594/3417/3421/48/55526/3418"
"hsa01230","hsa01230","Biosynthesis of amino acids",65,-0.497350137320386,-1.70214637735318,0.000852309934853689,0.00511385960912214,0.00301634187470906,2876,"tags=45%, list=18%, signal=37%","6470/7167/435/587/5224/2023/5223/5211/2597/3420/384/4548/5091/5631/7086/26227/230/1431/5213/5214/6888/5230/3417/3421/48/5315/445/2752/3418"
"hsa04728","hsa04728","Dopaminergic synapse",104,-0.449791314009811,-1.67978143705088,0.000903583589020251,0.00532961167761097,0.00314360035430774,3846,"tags=37%, list=24%, signal=28%","5500/5331/3762/1432/208/2782/6300/10681/3709/818/5601/5516/2932/805/5518/5527/817/5532/2773/1312/3798/408/3708/5566/59345/2786/2788/776/2771/2778/801/808/2774/148327/9586/5603/84152/51806"
"hsa00860","hsa00860","Porphyrin metabolism",25,-0.645981060815739,-1.81693321340937,0.00103926145976434,0.00602771646663317,0.00355536815182537,2530,"tags=52%, list=16%, signal=44%","124454/7390/3145/2990/1356/210/326625/211/645/3162/9843/644/2235"
"hsa04713","hsa04713","Circadian entrainment",72,-0.485644798907119,-1.68112927311952,0.00119889648098578,0.00683960615382053,0.00403425045370539,3839,"tags=36%, list=24%, signal=28%","5331/3762/2782/10681/818/8863/805/9252/2905/817/2773/8864/3708/5187/5566/59345/2786/2788/776/2771/2778/801/2983/808/5595/51806"
"hsa04724","hsa04724","Glutamatergic synapse",81,-0.469573460145754,-1.66688870633514,0.00149789247936835,0.00840752552935784,0.00495906678228911,4071,"tags=37%, list=25%, signal=28%","2783/6506/9762/5331/5337/2782/5321/10681/3709/27165/2905/9455/7220/9456/5532/2773/3708/9454/5566/59345/2786/2788/776/2771/2778/10991/5338/5595/6511/2752"
